trade_date,open,high,low,close,change,return,volume,volume_in_money
2015/4/9,7818.2,7818.2,7483.28,7746.15,-61.85,-0.79,1827547.49,29184295.9
2015/4/8,7908.77,7920.98,7674.07,7808,-55.29,-0.7,1894957.27,30771210.74
2015/4/7,7728.91,7863.6,7728.8,7863.28,184.27,2.4,1809048.35,28605483.94
2015/4/3,7532.15,7682.72,7494.36,7679.01,118.36,1.57,1701235.61,26430509.02
2015/4/2,7463.91,7561.2,7447.12,7560.65,134.92,1.82,1676509.49,26062900.05
2015/4/1,7258.83,7430.95,7258.74,7425.73,172.63,2.38,1549188.06,23748125.2
2015/3/31,7280.15,7328.85,7214.48,7253.1,7.61,0.1,1699060.03,25329331.73
2015/3/30,7180.06,7259.54,7180.06,7245.5,89.55,1.25,1632195.46,23831221.46
2015/3/27,7076.49,7167.37,7060.43,7155.95,81.51,1.15,1264609.82,18986413.08
2015/3/26,7104.04,7171.62,6995.65,7074.44,-50.44,-0.71,1639263.8,24653840.55
2015/3/25,7051.82,7170.83,7001.51,7124.87,78.75,1.12,1695754.48,25569843.89
2015/3/24,7042.93,7055.1,6801.55,7046.12,28.97,0.41,1970668.81,28724122.55
2015/3/23,6891.92,7017.48,6891.92,7017.15,166.26,2.43,1717781.31,24956069.68
2015/3/20,6789.06,6862.38,6786.34,6850.9,68.43,1.01,1521623.19,21847706.53
2015/3/19,6733.12,6783.14,6687.44,6782.46,54.39,0.81,1668729.88,22609898.18
2015/3/18,6624.39,6728.51,6612.46,6728.07,110.01,1.66,1646163.48,22126519.71
2015/3/17,6547.39,6635.1,6525.83,6618.05,101.29,1.55,1725833.38,23549643.78
2015/3/16,6369.2,6517.03,6369.2,6516.77,187.19,2.96,1370583.2,18942383.88
2015/3/13,6271.82,6329.7,6271.82,6329.58,69.44,1.11,952298.28,12728014.63
2015/3/12,6273.69,6288.52,6220.63,6260.14,-2.76,-0.04,1018214.74,13532266.93
2015/3/11,6275.17,6281.19,6236.79,6262.89,-13.59,-0.22,994624.53,13149518.9
2015/3/10,6214.52,6299.28,6205.92,6276.49,64.25,1.03,1029150.59,13564765.92
2015/3/9,6113.58,6212.57,6080.54,6212.24,79.21,1.29,987022.15,12780102.91
2015/3/6,6214.33,6234.11,6129.62,6133.03,-75.96,-1.22,1093137.25,14337638.92
2015/3/5,6212.66,6217.79,6161.38,6208.99,-1.43,-0.02,1209590.89,16006923.97
2015/3/4,6114.69,6211.09,6114.21,6210.42,91.77,1.5,1192263.34,15943239.37
2015/3/3,6124.28,6199.5,6099.13,6118.66,-21.14,-0.34,1469532.63,19186923.04
2015/3/2,6064.82,6139.79,6039.25,6139.79,121.33,2.02,1272353.31,16861501.96
2015/2/27,5974.36,6025.12,5970.68,6018.46,48.91,0.82,965606.82,12533725.12
2015/2/26,5903.26,5970.06,5897.72,5969.56,63.02,1.07,909207.44,11371118.44
2015/2/25,5926.23,5952.71,5887.37,5906.54,-4.56,-0.08,835506.15,10996582.85
2015/2/17,5888.87,5914.29,5877.95,5911.1,41.39,0.71,809388.72,10730205.26
2015/2/16,5786.15,5870.08,5786.04,5869.71,100.44,1.74,823055.75,11300919.35
2015/2/13,5709.16,5789.38,5709.16,5769.27,87.93,1.55,823063.67,11077738.9
2015/2/12,5647.55,5689.74,5640.86,5681.34,39.56,0.7,626917.74,8626085.28
2015/2/11,5587.64,5642.3,5587.44,5641.79,61.08,1.09,580595.66,7847843.9
2015/2/10,5502.73,5581.34,5500.54,5580.7,75.73,1.38,549737.69,7286416.93
2015/2/9,5526.14,5551.9,5492.55,5504.97,-29.81,-0.54,558734.38,7125853.88
2015/2/6,5640.03,5657.66,5510.76,5534.79,-119.43,-2.11,762776.1,9559714.63
2015/2/5,5741.19,5745.14,5654.22,5654.22,-29.3,-0.52,883243.55,11497681.6
2015/2/4,5720.98,5734.33,5680.83,5683.52,-23.96,-0.42,809267.16,10484686.31
2015/2/3,5627.4,5708.28,5627.4,5707.48,98.09,1.75,754325.59,9856592.9
2015/2/2,5568.44,5652.67,5539.52,5609.39,-23.34,-0.41,718718.63,8782891.1
2015/1/30,5708.28,5735.93,5631.57,5632.73,-68.48,-1.2,805932.73,10002059.74
2015/1/29,5692.39,5739.49,5670.51,5701.21,-38.71,-0.67,845385.8,10290462.01
2015/1/28,5756.68,5798.57,5722.49,5739.92,-33.9,-0.59,1023864.15,12383349.53
2015/1/27,5767.74,5783.99,5670.43,5773.82,14.84,0.26,1143179.87,13960629.87
2015/1/26,5644.03,5759.37,5636.2,5758.98,125.69,2.23,1012987.94,12601565.04
2015/1/23,5697.84,5699.73,5611.07,5633.29,-56.87,-1,994403.37,12408790.51
2015/1/22,5617.61,5690.43,5610.09,5690.16,78.46,1.4,1054126.21,13477839.11
2015/1/21,5490.84,5611.98,5490.53,5611.69,139.18,2.54,1101674.28,13779497.37
2015/1/20,5303.18,5472.74,5303.18,5472.51,190.62,3.61,919379.53,11383715.44
2015/1/19,5359.47,5475.66,5222.04,5281.9,-238.23,-4.32,1053362.72,12191833.06
2015/1/16,5459.19,5520.79,5454.24,5520.12,71.09,1.3,845068.44,10467160.08
2015/1/15,5380.45,5449.26,5380.34,5449.04,69.3,1.29,678855.13,8158060.25
2015/1/14,5404.37,5417.8,5350.17,5379.74,-25.35,-0.47,670864.97,8321591.46
2015/1/13,5333.97,5407.63,5333.97,5405.09,72.87,1.37,686937.66,8471107.06
2015/1/12,5386.58,5386.58,5303.73,5332.22,-76.84,-1.42,780264.3,8936351.03
2015/1/9,5424.5,5497.69,5409.06,5409.06,-34.98,-0.64,906408.08,10539025.13
2015/1/8,5482.39,5497.74,5418.01,5444.04,-44.2,-0.81,956346.17,10852098.07
2015/1/7,5471.4,5492.83,5436.92,5488.24,8.38,0.15,960504.94,11178708.16
2015/1/6,5389.9,5482.12,5354.34,5479.86,62.85,1.16,1237544.96,14032809.84
2015/1/5,5338.75,5427.23,5314.34,5417.02,94.3,1.77,1287876.03,13934303.18
2014/12/31,5274.65,5322.71,5241.36,5322.71,47.63,0.9,936828.99,10448602.62
2014/12/30,5357.39,5366.16,5261.62,5275.09,-92.55,-1.72,989103.28,11420766.38
2014/12/29,5436.49,5436.49,5330.33,5367.64,-55.11,-1.02,1206962.41,13605691.42
2014/12/26,5370.33,5423.35,5359.53,5422.75,58.19,1.08,1057867.14,11912059.39
2014/12/25,5279.3,5365.07,5272.32,5364.56,102.2,1.94,897666.24,10009460.44
2014/12/24,5212.07,5263.2,5197.72,5262.37,68.64,1.32,861457.47,9531670.69
2014/12/23,5273.99,5316.72,5187.63,5193.72,-111.49,-2.1,952825.88,10444239.45
2014/12/22,5523.66,5523.96,5279.96,5305.21,-218.91,-3.96,1513275.4,16163456.16
2014/12/19,5554.67,5558.18,5423.75,5524.12,-33.92,-0.61,1333871.46,14895581.07
2014/12/18,5551.04,5598.99,5543.4,5558.05,0.76,0.01,1071389.98,12327236.6
2014/12/17,5597.88,5597.88,5488.8,5557.29,-49.41,-0.88,1331345.11,15057786.4
2014/12/16,5590.27,5609.68,5548.96,5606.69,23.1,0.41,1251168.23,14413095.05
2014/12/15,5485.13,5588.85,5466.79,5583.6,90.4,1.65,1296810.32,14882493.33
2014/12/12,5457.23,5498.95,5437.66,5493.2,38.76,0.71,1165628.29,12846147.53
2014/12/11,5366.21,5454.92,5341.86,5454.44,80.35,1.5,1398696.28,15223923.64
2014/12/10,5184.02,5374.23,5151,5374.1,178.69,3.44,1313116.73,14355342.22
2014/12/9,5392.95,5465.09,5181.52,5195.41,-217.27,-4.01,1976086.66,21857064.34
2014/12/8,5310.57,5435.79,5266.02,5412.67,78.78,1.48,1524020.02,17305297.02
2014/12/5,5462.76,5464.23,5185.36,5333.89,-118.07,-2.17,1724369.82,19282239.71
2014/12/4,5345.01,5452.34,5343.13,5451.96,112.96,2.12,1521219.75,16898537.95
2014/12/3,5284.57,5339.25,5245.36,5339.01,61.35,1.16,1529469.9,16412964.65
2014/12/2,5201.37,5278.65,5196.09,5277.66,69.52,1.33,1094070.04,11762776.55
2014/12/1,5246.43,5247.01,5181.1,5208.14,-37.13,-0.71,1159233.89,12086929.52
2014/11/28,5249.67,5261.16,5193.35,5245.27,-6.12,-0.12,1253617.52,13049284
2014/11/27,5229.4,5251.7,5202.76,5251.39,37.18,0.71,1205873.67,12543295.38
2014/11/26,5198.13,5215.64,5168.18,5214.21,25.21,0.49,1098800.97,11742749.73
2014/11/25,5118.69,5189.43,5106.52,5189,76.88,1.5,1077700.16,11319846.33
2014/11/24,5088.23,5130.03,5065.19,5112.12,82.35,1.64,1185156.06,11860730.56
2014/11/21,4975.54,5029.78,4975.44,5029.77,55.15,1.11,728667.62,7466684.55
2014/11/20,4972.74,4990.94,4961.6,4974.63,-10.47,-0.21,596767.55,6057256.77
2014/11/19,4967.64,5002.44,4959.5,4985.1,17.45,0.35,681647.15,6884244.18
2014/11/18,4951.59,4973.86,4947.02,4967.65,9.18,0.19,634905,6265236.45
2014/11/17,4925.47,4982.52,4894.65,4958.47,48.86,1,684392.22,7005672.39
2014/11/14,4901.14,4920.09,4862.39,4909.61,-12.06,-0.25,657538.09,6586866.25
2014/11/13,4963.73,4967.21,4889.37,4921.67,-43.71,-0.88,870634.98,8898295.63
2014/11/12,4866.43,4965.38,4855.63,4965.38,83.9,1.72,728607.29,7205652.21
2014/11/11,5038.68,5041.33,4842.5,4881.48,-149.52,-2.97,1065066.02,10490883.89
2014/11/10,4989.44,5031.2,4973.32,5031,53.75,1.08,852429.18,8530360.71
2014/11/7,5029.8,5049.28,4956.87,4977.26,-47.59,-0.95,962012.85,9718774.24
2014/11/6,4992.72,5025.23,4959.73,5024.85,29.4,0.59,796507.41,8022718.17
2014/11/5,5004.89,5013.61,4976.13,4995.44,-8.03,-0.16,846785.72,8115227.56
2014/11/4,5028.54,5036.1,4983.05,5003.47,-25.23,-0.5,938076.51,9117686.38
2014/11/3,4993.17,5028.76,4992.53,5028.7,42.28,0.85,921974.35,9156009.57
2014/10/31,4999,5012.26,4945.29,4986.42,-6.21,-0.12,916690.59,9218221.31
2014/10/30,4988.97,5021.19,4975.79,4992.63,0.88,0.02,991686.04,9848613.09
2014/10/29,4938.72,4999.96,4923.52,4991.76,66.8,1.36,1056086.71,10641598.82
2014/10/28,4819.55,4925.09,4819.55,4924.96,115.44,2.4,751130.14,7649554.74
2014/10/27,4762.52,4809.94,4739.33,4809.52,34.85,0.73,560035.86,5526877.34
2014/10/24,4757.09,4800.36,4754.89,4774.67,19.44,0.41,563338.96,5533113.74
2014/10/23,4815.12,4832.43,4732.76,4755.23,-70.38,-1.46,650124.01,6554560.97
2014/10/22,4881.51,4902.78,4821.19,4825.61,-58.42,-1.2,613608.08,6401359.89
2014/10/21,4929.23,4942.46,4878.18,4884.02,-45.14,-0.92,678131.83,6927641.07
2014/10/20,4873.46,4929.47,4869.88,4929.16,68.43,1.41,645966.03,6736582.82
2014/10/17,4894.59,4914.66,4771.77,4860.73,-45.51,-0.93,852298.17,8458343.51
2014/10/16,4962.58,5007.28,4906.24,4906.24,-81.46,-1.63,957531.75,9760020.98
2014/10/15,4967.23,4988.18,4922.48,4987.71,21.62,0.44,819857.48,8428974.96
2014/10/14,4978.9,5013.95,4933.6,4966.08,-16.6,-0.33,822921.88,8560075.69
2014/10/13,4964.23,4982.68,4906.16,4982.68,0.83,0.02,831345.46,8636291.82
2014/10/10,4987.04,5007.13,4952.19,4981.85,-22.15,-0.44,961239.27,9866372.93
2014/10/9,4996.66,5010.83,4936.73,5004,10.47,0.21,1043032.84,10697081.63
2014/10/8,4935.05,4993.61,4913.68,4993.53,77.41,1.57,903585.12,9269765.91
2014/9/30,4886.56,4921.08,4877.88,4916.12,38.68,0.79,817550.47,8426687.68
2014/9/29,4847.82,4880.16,4847.82,4877.44,47.5,0.98,809180.91,8237393.69
2014/9/26,4803.44,4833.8,4787.31,4829.94,15.2,0.32,729685.23,7521479.35
2014/9/25,4826.99,4861.8,4797.27,4814.74,-0.98,-0.02,923393.96,9284940.53
2014/9/24,4746.62,4816.18,4733.56,4815.71,61.24,1.29,848901.43,8579543.47
2014/9/23,4693.37,4754.47,4692.9,4754.47,60.24,1.28,716791.28,7212282.03
2014/9/22,4753.8,4753.8,4682.62,4694.23,-64.5,-1.36,776670.73,7502883.74
2014/9/19,4718.78,4762.17,4705.09,4758.73,39.72,0.84,738914.25,7150869.82
2014/9/18,4679.11,4719.58,4663.15,4719.01,32.96,0.7,779130.57,7004153.16
2014/9/17,4649.61,4686.39,4604.67,4686.05,40.5,0.87,862761.29,8073993.03
2014/9/16,4809.44,4816.32,4643.86,4645.55,-162.01,-3.37,1173102.29,11574694.07
2014/9/15,4759.77,4810.07,4752.85,4807.56,50.61,1.06,928730.64,9372709.2
2014/9/12,4698.11,4757.04,4689.63,4756.95,52.01,1.11,785500.25,7810171.6
2014/9/11,4707.05,4762.13,4670.64,4704.94,-4.97,-0.11,976697.05,9954894.15
2014/9/10,4686.12,4713.96,4662.18,4709.91,8.21,0.17,861873.44,8662621.73
2014/9/9,4672.11,4701.94,4643.38,4701.7,35.22,0.75,892843.06,9054143.01
2014/9/5,4654.52,4666.92,4629.18,4666.47,18.59,0.4,908266.17,9152780.13
2014/9/4,4611.56,4648.22,4598.86,4647.89,39.33,0.85,943181,9529421.88
2014/9/3,4582.48,4612.33,4571.95,4608.56,32.44,0.71,879271.34,9111413.72
2014/9/2,4519.24,4576.12,4514.73,4576.12,68.68,1.52,841538.38,8729095.07
2014/9/1,4436.55,4507.49,4436.11,4507.44,79.56,1.8,576854.18,6259438.23
2014/8/29,4378.62,4427.88,4370.85,4427.88,46.39,1.06,437228.12,4596209.14
2014/8/28,4423.76,4431.58,4368.67,4381.49,-39.72,-0.9,543559.82,5570909.29
2014/8/27,4401.88,4432.15,4401.67,4421.21,13.62,0.31,543597.38,5705686.54
2014/8/26,4474.45,4490.9,4390.11,4407.59,-79.55,-1.77,696069.11,6880172.22
2014/8/25,4521.81,4522.7,4476.2,4487.14,-34.61,-0.77,679754.69,6917550.04
2014/8/22,4491.63,4526.24,4478.79,4521.75,26.31,0.59,720347.59,7198984.85
2014/8/21,4498.49,4501.66,4442.64,4495.44,-1.96,-0.04,722570.54,7226755.54
2014/8/20,4495.82,4521.25,4481.92,4497.4,0.46,0.01,763686.92,7459233.72
2014/8/19,4491.17,4500.8,4461.98,4496.94,13.39,0.3,775214.91,8082470.93
2014/8/18,4434.18,4483.57,4434.18,4483.54,59.91,1.35,715262.61,7248715
2014/8/15,4372.77,4428.97,4368.34,4423.64,50.13,1.15,649722.87,6488797.6
2014/8/14,4397.21,4426.47,4368.71,4373.5,-28.31,-0.64,746178.8,7165979.42
2014/8/13,4399.4,4410.46,4347.37,4401.81,2,0.05,731106,7242503.25
2014/8/12,4378.25,4400,4370.23,4399.81,22.79,0.52,672629.29,6697660.02
2014/8/11,4317.35,4377.24,4317.35,4377.02,65.32,1.51,647985.92,6378288.52
2014/8/8,4287.94,4317.93,4283.61,4311.7,25.61,0.6,573977.16,5664108.86
2014/8/7,4329.3,4348.19,4284.22,4286.09,-42.51,-0.98,711357.38,6709677.76
2014/8/6,4291.63,4336.76,4276.68,4328.6,28.48,0.66,745072.48,7010552.69
2014/8/5,4284.15,4300.51,4262.76,4300.12,21.27,0.5,743796.16,6840808.75
2014/8/4,4213.11,4278.85,4213.11,4278.85,68.63,1.63,660831.48,6171297.59
2014/8/1,4242.3,4268.43,4201.92,4210.22,-46.83,-1.1,781718.93,7445150.13
2014/7/31,4211.07,4257.41,4208.57,4257.05,42.21,1,657110.4,6534746.1
2014/7/30,4198.41,4220.21,4184.35,4214.84,6.97,0.17,691466.76,6838060.85
2014/7/29,4173.17,4221.58,4167.27,4207.86,39.49,0.95,807608.31,7553899.6
2014/7/28,4106.99,4168.39,4106.99,4168.37,78.57,1.92,795283.51,7042885.44
2014/7/25,4052.03,4089.8,4047.87,4089.8,35.58,0.88,550434.08,4902236.22
2014/7/24,4055.15,4073.86,4013.56,4054.22,-2.89,-0.07,627382.87,5448517.93
2014/7/23,4083.08,4094.65,4042.04,4057.11,-26.18,-0.64,585182.76,5266794.7
2014/7/22,4024.42,4086.11,4023.02,4083.29,53.05,1.32,546730.16,5030858.72
2014/7/21,4038.74,4048.94,4017.45,4030.24,-12.28,-0.3,441860.94,4078309.02
2014/7/18,4018.36,4066.18,4012.51,4042.52,11.08,0.27,495825.86,4468425.02
2014/7/17,4055.91,4055.91,4006.28,4031.44,-30.68,-0.76,499883.58,4453189.04
2014/7/16,4089.65,4105.02,4046.55,4062.12,-30.99,-0.76,594144.17,5418889.63
2014/7/15,4089.35,4098.28,4063.6,4093.11,2.31,0.06,668339.98,6077369
2014/7/14,4033.71,4090.8,4033.7,4090.8,61.05,1.52,605924.8,5809542.34
2014/7/11,3979.73,4033.89,3978.1,4029.75,47.55,1.19,530746.87,5224133.5
2014/7/10,3980.5,4008.13,3975.7,3982.2,-0.21,-0.01,487084.84,4969396.55
2014/7/9,4033.82,4047.38,3981.25,3982.4,-57.3,-1.42,569446.45,5678528.96
2014/7/8,4012.55,4039.92,3982.33,4039.71,25.22,0.63,501807.44,5011432.94
2014/7/7,4004.1,4024.37,3992.28,4014.49,9.93,0.25,511971.53,4812908.63
2014/7/4,4018.39,4022.22,3997.76,4004.56,-15.09,-0.38,551663.89,4999747.4
2014/7/3,3978.82,4026.07,3972.12,4019.65,40.34,1.01,611840.94,5506789.11
2014/7/2,3950.47,3979.37,3937.24,3979.31,27.58,0.7,529663.57,4925852.79
2014/7/1,3927.48,3951.92,3917.53,3951.73,26.82,0.68,488139.85,4678025.74
2014/6/30,3895.15,3925.44,3889.65,3924.9,35.58,0.91,492096.63,4585276.44
2014/6/27,3861.1,3905.54,3853.75,3889.32,27.37,0.71,484761.2,4425652.57
2014/6/26,3812.91,3863.1,3812.91,3861.95,47.92,1.26,405507.01,3836305.44
2014/6/25,3835.59,3835.59,3803.29,3814.03,-25.17,-0.66,304198.94,2976918.73
2014/6/24,3814.53,3839.59,3812.75,3839.2,23.32,0.61,341496.94,3339677.15
2014/6/23,3790.84,3827.83,3790.84,3815.88,26.54,0.7,322003.51,3081152.01
2014/6/20,3751.18,3789.41,3751.08,3789.34,33.65,0.9,293316.3,2725032.36
2014/6/19,3853.59,3860.3,3739.41,3755.69,-102.41,-2.65,433514.9,4022689.34
2014/6/18,3878.69,3881.39,3855.23,3858.1,-21.24,-0.55,406886.71,3942119.65
2014/6/17,3909.62,3909.62,3876.23,3879.34,-35.64,-0.91,398607.54,3900492.29
2014/6/16,3893.92,3915.22,3893.17,3914.98,23.42,0.6,392947.58,4102514.08
2014/6/13,3846.62,3894.54,3843.62,3891.56,41.44,1.08,398407.97,4032219.67
2014/6/12,3851.23,3857.91,3832.94,3850.11,-7.94,-0.21,351349.18,3417592.67
2014/6/11,3838.67,3859.03,3832.53,3858.05,18.03,0.47,319152.95,3229165.2
2014/6/10,3801.51,3840.24,3784.05,3840.02,42.59,1.12,302973.87,3034445.92
2014/6/9,3809.59,3830.6,3795.17,3797.43,-20.9,-0.55,268195.23,2643400.76
2014/6/6,3833.38,3837.4,3800.09,3818.33,-13.72,-0.36,299263.22,2879645.02
2014/6/5,3783.88,3832.38,3779.99,3832.06,42.76,1.13,295807.27,2807955.67
2014/6/4,3820.5,3820.76,3760.29,3789.29,-33.42,-0.87,302404.07,2898444.68
2014/6/3,3833.12,3845.48,3821.43,3822.72,-6.52,-0.17,301549.91,2929559.36
2014/5/30,3818.47,3840.86,3798.81,3829.24,7.37,0.19,344798.14,3384705.3
2014/5/29,3862.3,3874.1,3821.42,3821.87,-39.72,-1.03,373646.74,3796702.21
2014/5/28,3818.35,3862.1,3813,3861.59,43.27,1.13,367747.65,3578255.97
2014/5/27,3825.37,3834.42,3812.89,3818.32,-9.16,-0.24,327427.6,3196232.62
2014/5/26,3798.73,3827.59,3798.73,3827.49,40.92,1.08,333963.72,3359179.13
2014/5/23,3742.99,3786.56,3742.98,3786.56,40.42,1.08,288772.33,2692728.7
2014/5/22,3748.93,3788.06,3744.6,3746.14,-1.19,-0.03,309609.85,2818721.2
2014/5/21,3708.12,3747.55,3680.89,3747.33,31.62,0.85,240468.91,2170564.29
2014/5/20,3720.23,3748.75,3708.14,3715.71,10.35,0.28,248460.22,2317028.82
2014/5/19,3722.39,3722.39,3679.64,3705.36,-21.29,-0.57,242035.91,2174859.84
2014/5/16,3722.56,3733.28,3685.07,3726.66,-5.68,-0.15,267133.46,2372798.1
2014/5/15,3797.12,3799.08,3728.32,3732.34,-71.47,-1.88,307711.82,2778683.02
2014/5/14,3805.15,3816.41,3796.11,3803.8,-3.09,-0.08,283075.55,2492168.53
2014/5/13,3810.49,3819.75,3788.46,3806.89,-5.87,-0.15,358149.8,3173640.59
2014/5/12,3738.67,3812.83,3730.95,3812.76,96.74,2.6,424548.09,3684065.18
2014/5/9,3748.49,3752.46,3688.05,3716.02,-37.99,-1.01,294888.34,2574320.25
2014/5/8,3740.25,3798.22,3733.75,3754.01,4.05,0.11,305159.53,2622656.7
2014/5/7,3806.84,3806.84,3747.79,3749.97,-68.01,-1.78,293636.31,2631537.64
2014/5/6,3795.36,3831.41,3790.51,3817.98,19.69,0.52,306003.84,2805098.06
2014/5/5,3761.23,3798.36,3746.19,3798.29,32.12,0.85,286154.21,2473903.74
2014/4/30,3734.8,3770.73,3728.41,3766.17,27.24,0.73,265928.28,2345015.43
2014/4/29,3678.62,3739.25,3678.01,3738.93,54.33,1.47,282974.18,2475744.69
2014/4/28,3785.96,3785.96,3679.96,3684.59,-116.09,-3.05,366703.3,3149524.65
2014/4/25,3879.45,3886.76,3797.47,3800.68,-84.13,-2.17,360006.19,3176396.32
2014/4/24,3924.45,3931.51,3884.59,3884.81,-44.36,-1.13,323457.2,2978161.69
2014/4/23,3942.5,3956.41,3913.18,3929.17,-18,-0.46,307419.12,2937431.74
2014/4/22,3957.22,3974.63,3889.78,3947.17,-18.17,-0.46,419348.2,3921830.2
2014/4/21,4004.61,4032.85,3962.29,3965.34,-63.93,-1.59,402539.51,3825341.1
2014/4/18,4006.88,4029.76,3995.55,4029.26,14.32,0.36,347364.79,3224762.12
2014/4/17,4025.38,4035.37,4012.71,4014.94,-4.94,-0.12,387183.9,3558763.34
2014/4/16,4010.36,4026.76,3992.5,4019.88,-2.02,-0.05,381051.15,3475989.56
2014/4/15,4050.33,4050.33,4015.09,4021.91,-29.42,-0.73,454568.68,4171377.13
2014/4/14,4019.51,4051.49,4018.74,4051.33,30.14,0.75,415717.42,3782028.43
2014/4/11,4021.96,4031.21,4001.8,4021.19,-17.65,-0.44,432473.93,3956685.79
2014/4/10,4022.05,4052.84,4012.66,4038.84,20.29,0.5,511741.81,4675270.72
2014/4/9,3987.43,4019.09,3987.43,4018.55,36.92,0.93,436850.35,3998031.3
2014/4/8,3927.51,3981.63,3918.98,3981.63,42.4,1.08,426182.08,3771292.49
2014/4/4,3888.73,3939.61,3881.96,3939.23,42.95,1.1,382032.18,3245279.01
2014/4/3,3902.07,3919.17,3880.4,3896.28,-5.76,-0.15,423427.12,3395864.86
2014/4/2,3901.19,3922.08,3891.55,3902.04,2.56,0.07,439819.43,3420747.75
2014/4/1,3836.5,3899.66,3835.23,3899.49,58.95,1.53,346552.2,2933250.58
2014/3/31,3865,3878,3815.74,3840.54,-24.76,-0.64,383377.78,3109709.57
2014/3/28,3935.2,3951.73,3855.48,3865.3,-78.75,-2,534582.65,4384489.16
2014/3/27,3994.82,3996.25,3943.79,3944.04,-57.46,-1.44,494598.72,4158128.72
2014/3/26,3997.17,4009.88,3987.19,4001.5,10.36,0.26,462775.02,3974712.89
2014/3/25,3977.88,4007.94,3967.62,3991.14,5.28,0.13,536670.26,4524407.64
2014/3/24,3954.05,3995.87,3944.69,3985.86,33.47,0.85,542029.78,4581678.41
2014/3/21,3857.82,3954.26,3828.92,3952.39,75.81,1.96,523627.21,4526960.17
2014/3/20,3973.15,4000.37,3876.43,3876.58,-104.1,-2.62,498630.56,4482961
2014/3/19,3979.25,3980.74,3944.09,3980.67,-8.53,-0.21,426689.58,3924888.65
2014/3/18,3970.66,4009.35,3968.89,3989.2,22.05,0.56,442708.42,4408043.31
2014/3/17,3889.9,3967.85,3889.9,3967.15,78.18,2.01,392881.71,3877443.51
2014/3/14,3891.2,3913.5,3860.32,3888.98,-18.17,-0.47,351408.33,3340619.22
2014/3/13,3865.92,3907.85,3861.71,3907.15,41.48,1.07,370646.58,3413758.93
2014/3/12,3857.58,3894.06,3803.73,3865.66,1.4,0.04,412211.6,3697669.59
2014/3/11,3848.17,3889.24,3826.93,3864.26,4.02,0.1,399396.78,3745024.53
2014/3/10,3981.51,3981.51,3856.1,3860.24,-152.2,-3.79,496655.54,4734854.74
2014/3/7,4032.14,4051.03,3992.94,4012.45,-20.31,-0.5,456863.2,4559634.52
2014/3/6,4030.65,4042.21,3980.28,4032.76,-5.03,-0.12,481899.03,4661461.93
2014/3/5,4064.96,4075.75,4031.92,4037.78,-21.78,-0.54,531436.31,5192840.18
2014/3/4,4045.2,4067.43,4016.03,4059.57,0.77,0.02,536556.09,5460242.66
2014/3/3,3975.54,4059.19,3969.3,4058.8,82.87,2.08,512902.57,5349570.12
2014/2/28,3926.77,3976.13,3874.72,3975.93,41.2,1.05,466011.99,4825450.94
2014/2/27,3992.72,4053.85,3932.31,3934.73,-52.75,-1.32,545109.23,5731627.21
2014/2/26,3941.12,3988.06,3883.96,3987.48,26.04,0.66,488567.36,4976484.61
2014/2/25,4109.49,4141.26,3937.17,3961.44,-144.35,-3.52,656652.71,7006121.63
2014/2/24,4102.56,4105.79,4043.51,4105.79,-16.13,-0.39,512387.33,5282138.73
2014/2/21,4142.3,4156.79,4085.82,4121.92,-27.15,-0.65,480178.83,4722892.66
2014/2/20,4211.7,4221.63,4139.2,4149.07,-58.92,-1.4,625644.78,6230013.33
2014/2/19,4206.02,4232.88,4180.91,4207.99,0.3,0.01,612177.61,6315449.77
2014/2/18,4216.61,4219.03,4188.07,4207.7,-5.05,-0.12,639132.96,6676622.39
2014/2/17,4152.04,4213.14,4152.04,4212.75,78.59,1.9,624694.17,6559395.54
2014/2/14,4063.79,4134.23,4060.09,4134.16,69.74,1.72,506311.58,5226540.98
2014/2/13,4123.22,4137.59,4064.42,4064.42,-60.99,-1.48,610515,6211013.52
2014/2/12,4083.82,4125.71,4064.35,4125.41,45.03,1.1,590392.66,6018997.67
2014/2/11,4081.54,4099.78,4031.95,4080.38,5.75,0.14,618768.21,6642760.41
2014/2/10,3972.86,4074.63,3972.86,4074.63,116.96,2.96,577549.49,6283062.27
2014/2/7,3864.89,3957.93,3854.98,3957.67,72.25,1.86,340365.66,3758497.9
2014/1/30,3900.01,3908.61,3877.57,3885.42,-23.03,-0.59,285499.4,3095212.82
2014/1/29,3878.31,3913.12,3878.31,3908.45,34.64,0.89,330083.81,3665382.63
2014/1/28,3882.01,3906.57,3847.03,3873.81,-8.14,-0.21,319465.33,3546833.29
